date       time    	Air_Temp	Barometric_Press	Dew_Point	Relative_Humidity	Wind_Dir	Wind_Gust	Wind_Speed
2009_02_21 08:44:54	30.10	30.30	29.50	97.60	143.60	 9.00	 5.00
2009_02_21 08:51:29	30.10	30.30	29.70	98.00	346.00	 8.00	 4.80
2009_02_21 08:58:03	30.30	30.30	29.80	97.80	347.60	 8.00	 4.80
2009_02_21 09:04:38	30.60	30.30	29.90	96.80	84.80	 9.00	 6.20
2009_02_21 09:11:13	30.80	30.30	29.70	95.80	77.60	 8.00	 4.80
2009_02_21 09:17:47	31.00	30.30	29.80	95.40	346.40	 9.00	 5.40
2009_02_21 09:24:22	30.80	30.30	29.60	95.20	148.00	 9.00	 7.00
2009_02_21 09:30:57	30.70	30.30	29.20	94.40	149.00	11.00	 6.60
2009_02_21 09:37:32	30.60	30.30	29.50	95.60	343.20	10.00	 6.20
2009_02_21 09:44:07	30.50	30.30	29.50	95.80	348.00	10.00	 5.20
2009_02_21 09:50:42	30.60	30.30	29.70	96.20	333.00	10.00	 5.60
2009_02_21 09:57:17	30.70	30.30	29.70	96.00	332.20	 8.00	 5.60
2009_02_21 10:03:52	30.80	30.30	29.80	96.00	347.40	 7.00	 5.20
2009_02_21 10:10:27	30.90	30.30	29.80	95.80	339.20	 7.00	 5.20
2009_02_21 10:17:01	31.00	30.30	29.20	93.20	344.00	 6.00	 5.00
2009_02_21 10:23:36	31.30	30.30	29.30	92.40	286.80	 7.00	 4.60
2009_02_21 10:30:11	31.40	30.30	29.80	93.80	345.60	 7.00	 4.40
2009_02_21 10:36:47	31.30	30.30	30.00	94.80	352.00	 7.00	 4.80
2009_02_21 10:43:21	31.50	30.30	30.10	94.20	351.20	 6.00	 4.80
2009_02_21 10:49:56	31.80	30.30	29.80	92.60	333.00	 6.00	 4.80
2009_02_21 10:56:31	32.10	30.30	29.10	88.80	328.20	10.00	 6.20
2009_02_21 11:03:06	32.40	30.30	28.60	86.00	336.00	10.00	 7.20
2009_02_21 11:09:41	32.50	30.30	28.60	85.60	357.00	10.00	 5.60
2009_02_21 11:16:16	32.60	30.30	29.00	86.20	349.00	 6.00	 5.20
2009_02_21 11:22:51	32.70	30.30	29.30	87.00	349.20	 7.00	 5.40
2009_02_21 11:29:25	32.70	30.30	29.40	87.40	358.00	 7.00	 5.60
2009_02_21 11:36:00	32.90	30.30	29.70	88.20	289.00	 7.00	 5.40
2009_02_21 11:42:35	32.90	30.30	29.90	88.60	340.40	 6.00	 5.40
2009_02_21 11:49:10	32.90	30.30	29.80	88.60	338.00	 7.00	 5.80
2009_02_21 11:55:45	32.80	30.30	30.20	90.00	338.80	 7.00	 5.00
2009_02_21 12:02:20	33.10	30.30	30.20	89.00	339.40	 7.00	 3.80
2009_02_21 12:08:55	33.50	30.30	30.00	86.80	345.20	 6.00	 4.60
2009_02_21 12:15:29	33.70	30.30	29.90	85.60	11.00	 5.00	 3.00
2009_02_21 12:22:04	33.80	30.30	29.80	84.80	11.00	 3.00	 2.00
2009_02_21 12:28:39	34.10	30.30	29.80	84.00	11.00	 3.00	 2.00
2009_02_21 12:35:14	34.30	30.30	30.30	85.00	 9.00	 4.00	 2.80
2009_02_21 12:41:49	34.20	30.30	30.00	84.40	22.20	 4.00	 3.00
2009_02_21 12:48:23	34.30	30.30	30.00	84.00	28.80	 3.00	 1.40
2009_02_21 12:54:58	34.50	30.30	29.90	83.20	28.00	 3.00	 1.00
2009_02_21 13:01:34	34.70	30.20	30.40	84.00	24.40	 3.00	 2.40
2009_02_21 13:10:08	34.70	30.20	30.20	83.20	22.00	 3.00	 2.00
2009_02_21 13:16:44	34.80	30.20	30.50	83.80	22.00	 4.00	 3.00
2009_02_21 13:23:18	34.90	30.20	30.50	83.80	22.00	 4.00	 2.80
2009_02_21 13:29:53	34.90	30.20	30.50	83.80	22.00	 4.00	 2.40
2009_02_21 13:36:28	34.90	30.20	30.50	83.60	22.00	 3.00	 2.20
2009_02_21 13:43:03	34.90	30.20	30.60	84.00	22.00	 4.00	 1.80
2009_02_21 13:49:37	35.20	30.20	30.90	84.00	22.00	 3.00	 2.40
2009_02_21 13:56:13	35.10	30.20	31.00	84.60	22.00	 4.00	 2.60
2009_02_21 14:02:47	35.20	30.20	31.10	84.80	22.00	 3.00	 1.60
2009_02_21 14:09:23	35.50	30.20	31.50	85.00	22.00	 2.00	 0.20
2009_02_21 14:15:58	36.10	30.20	31.70	84.00	22.00	 1.00	 0.20
2009_02_21 14:22:32	36.70	30.20	32.30	83.80	22.00	 2.00	 0.60
2009_02_21 14:29:07	36.90	30.20	32.40	83.60	22.00	 1.00	 0.00
2009_02_21 14:35:41	37.10	30.20	32.40	83.00	22.00	 2.00	 0.80
2009_02_21 14:42:07	36.70	30.20	32.30	84.00	22.00	 1.00	 0.20
2009_02_21 14:48:22	36.50	30.20	32.10	84.00	22.00	 1.00	 0.20
2009_02_21 14:54:36	36.40	30.20	32.30	84.80	22.00	 1.00	 0.00
2009_02_21 15:00:51	36.30	30.20	32.10	84.60	22.00	 1.00	 0.00
2009_02_21 15:07:07	36.30	30.20	32.20	85.20	22.00	 2.00	 0.40
2009_02_21 15:13:22	36.20	30.20	32.20	85.40	22.00	 2.00	 0.20
2009_02_21 15:19:37	36.50	30.20	32.20	84.40	22.00	 1.00	 0.00
2009_02_21 15:25:52	37.20	30.20	32.80	84.00	22.00	 1.00	 0.60
2009_02_21 15:32:07	37.90	30.20	32.90	82.00	22.00	 2.00	 0.80
2009_02_21 15:38:23	38.00	30.20	33.40	83.40	22.00	 3.00	 2.20
2009_02_21 15:44:38	37.90	30.20	33.50	84.00	22.00	 3.00	 2.20
2009_02_21 15:50:53	37.80	30.20	33.60	84.80	22.00	 3.00	 2.40
2009_02_21 15:57:08	37.90	30.20	33.80	84.80	22.00	 3.00	 1.60
2009_02_21 16:03:23	37.60	30.20	34.10	86.80	22.00	 3.00	 2.60
2009_02_21 16:09:38	36.80	30.20	33.70	88.60	20.20	 4.00	 3.20
2009_02_21 16:15:53	36.30	30.20	33.70	90.00	350.00	 4.00	 3.60
2009_02_21 16:22:09	36.00	30.20	33.50	90.20	350.00	 4.00	 3.00
2009_02_21 16:28:24	36.00	30.20	33.60	90.80	350.00	 3.00	 2.60
2009_02_21 16:34:40	36.10	30.20	33.80	91.40	350.00	 3.00	 2.40
2009_02_21 16:40:54	36.00	30.20	33.70	91.20	350.00	 3.00	 2.80
2009_02_21 16:47:09	36.00	30.20	33.80	91.60	350.00	 3.00	 1.80
2009_02_21 16:53:25	36.00	30.20	33.60	91.00	350.00	 3.00	 2.40
2009_02_21 16:59:40	36.20	30.20	34.10	92.00	350.00	 4.00	 3.00
2009_02_21 17:05:55	36.20	30.20	34.20	92.40	350.00	 4.00	 2.00
2009_02_21 17:12:10	36.20	30.20	33.80	90.80	350.00	 2.00	 1.60
2009_02_21 17:18:25	36.20	30.20	33.70	90.40	350.00	 2.00	 1.60
2009_02_21 17:24:39	36.20	30.20	34.10	92.00	350.00	 3.00	 2.00
2009_02_21 17:30:55	35.80	30.20	34.20	93.80	350.00	 3.00	 2.20
2009_02_21 17:37:10	35.50	30.20	33.70	93.20	343.40	 4.00	 3.20
2009_02_21 17:43:25	35.50	30.20	33.90	93.80	319.20	 5.00	 4.40
2009_02_21 17:49:40	35.60	30.20	34.00	93.80	300.80	 5.00	 5.00
2009_02_21 17:55:55	35.80	30.20	34.10	93.60	306.20	 6.00	 4.40
2009_02_21 18:03:10	35.90	30.20	33.80	92.00	329.00	 6.00	 4.40
2009_02_21 18:09:25	36.00	30.20	34.20	93.00	329.00	 5.00	 4.20
2009_02_21 18:15:40	36.00	30.20	34.30	93.40	328.00	 5.00	 3.80
2009_02_21 18:21:56	36.00	30.20	33.70	91.20	327.80	 5.00	 3.80
2009_02_21 18:28:11	36.00	30.20	33.70	91.40	303.00	 5.00	 4.60
2009_02_21 18:34:26	36.00	30.20	33.30	89.80	307.80	 5.00	 3.80
2009_02_21 18:40:41	36.00	30.20	33.60	91.00	307.60	 5.00	 3.60
2009_02_21 18:46:56	36.00	30.20	34.00	92.40	307.80	 5.00	 4.20
2009_02_21 18:53:11	36.00	30.20	34.00	92.40	308.00	 5.00	 4.00
2009_02_21 18:59:26	36.00	30.20	34.00	92.20	308.00	 5.00	 3.20
2009_02_21 19:05:41	36.00	30.20	34.00	92.20	307.80	 5.00	 3.60
2009_02_21 19:11:56	36.00	30.20	33.80	91.60	307.20	 6.00	 4.00
2009_02_21 19:18:12	36.20	30.20	34.00	91.60	315.40	 6.00	 4.00
2009_02_21 19:24:27	36.20	30.20	33.90	91.40	310.80	 5.00	 4.20
2009_02_21 19:30:43	36.20	30.20	33.80	91.00	324.80	 5.00	 4.00
2009_02_21 19:36:58	36.20	30.20	33.90	91.40	334.00	 5.00	 4.60
2009_02_21 19:43:13	36.20	30.20	33.80	91.00	345.00	 5.00	 4.00
2009_02_21 19:49:29	36.20	30.20	34.20	92.20	344.60	 5.00	 4.40
2009_02_21 19:55:44	36.20	30.20	34.40	93.20	344.00	 5.00	 4.20
2009_02_21 20:01:59	36.20	30.20	34.60	94.00	342.60	 5.00	 4.20
2009_02_21 20:08:14	36.20	30.20	34.50	93.40	342.60	 5.00	 4.40
2009_02_21 20:14:29	36.20	30.20	34.40	93.20	348.60	 5.00	 4.40
2009_02_21 20:20:44	36.20	30.20	34.70	94.40	 9.00	 6.00	 5.20
2009_02_21 20:26:59	36.20	30.20	35.00	95.20	 5.80	 7.00	 6.00
2009_02_21 20:33:15	36.20	30.20	34.30	92.40	150.60	 7.00	 6.00
2009_02_21 20:39:30	36.30	30.20	34.50	93.00	349.80	 7.00	 5.60
2009_02_21 20:45:45	36.30	30.20	34.40	92.80	338.00	 6.00	 5.20
2009_02_21 20:52:01	36.50	30.20	34.60	93.00	348.60	 7.00	 5.60
2009_02_21 20:58:16	36.50	30.20	34.20	91.40	351.40	 7.00	 6.20
2009_02_21 21:04:31	36.60	30.20	34.00	90.00	287.00	11.00	 9.00
2009_02_21 21:10:46	36.50	30.20	34.10	90.60	78.80	12.00	11.00
2009_02_21 21:17:01	36.50	30.20	33.50	88.60	 6.60	12.00	10.60
2009_02_21 21:23:31	36.50	30.10	33.70	89.20	352.40	12.00	10.40
2009_02_21 21:30:03	36.50	30.10	33.80	89.80	349.40	13.00	11.80
2009_02_21 21:36:25	36.30	30.20	33.80	90.60	288.80	14.00	12.00
2009_02_21 21:42:40	36.20	30.20	33.50	89.60	 6.80	14.00	11.20
2009_02_21 21:48:55	36.20	30.20	33.90	91.40	147.80	13.00	11.20
2009_02_21 21:55:11	36.00	30.20	33.50	90.60	147.00	13.00	10.60
2009_02_21 22:01:26	36.40	30.20	31.30	81.60	146.80	13.00	11.40
2009_02_21 22:07:41	36.20	30.10	32.70	87.20	358.00	11.00	 9.00
2009_02_21 22:13:56	36.00	30.10	32.60	87.40	339.00	11.00	 9.20
2009_02_21 22:20:12	36.00	30.20	32.00	85.40	332.80	11.00	 8.60
2009_02_21 22:26:28	35.90	30.20	32.30	86.80	338.20	10.00	 8.60
2009_02_21 22:32:43	35.90	30.20	32.20	86.20	338.80	11.00	10.00
2009_02_21 22:38:58	36.20	30.20	31.40	82.80	344.00	11.00	 8.20
2009_02_21 22:45:14	36.40	30.20	31.80	83.40	346.20	11.00	 8.00
2009_02_21 22:51:29	36.50	30.20	31.70	82.80	351.20	10.00	 8.80
2009_02_21 22:57:44	36.00	30.20	33.00	88.80	336.00	10.00	 8.00
2009_02_21 23:04:00	35.90	30.20	32.20	86.40	344.00	11.00	 8.80
2009_02_21 23:10:16	35.90	30.20	32.40	87.00	283.80	13.00	10.80
2009_02_21 23:16:31	35.80	30.20	32.10	86.40	353.20	13.00	10.80
2009_02_21 23:22:46	35.60	30.20	31.90	86.40	348.40	13.00	11.00
2009_02_21 23:29:02	35.50	30.20	32.10	87.40	348.20	13.00	10.40
2009_02_21 23:35:17	35.50	30.20	31.40	84.80	340.60	12.00	 9.40
2009_02_21 23:41:32	35.60	30.20	32.00	86.60	342.00	11.00	 9.40
2009_02_21 23:47:48	35.50	30.20	31.70	86.00	323.40	13.00	 8.80
2009_02_21 23:54:04	35.30	30.20	31.80	87.00	340.20	12.00	 9.00
2009_02_22 00:00:19	35.30	30.20	32.20	88.40	342.20	13.00	10.40
2009_02_22 00:06:34	35.20	30.20	32.20	88.60	345.60	11.00	 8.60
2009_02_22 00:12:49	35.00	30.20	32.30	89.60	349.00	11.00	 9.00
2009_02_22 00:19:04	35.00	30.20	32.30	89.80	346.20	11.00	 9.40
2009_02_22 00:25:18	35.00	30.10	31.60	87.20	346.80	12.00	10.40
2009_02_22 00:31:32	34.90	30.10	31.50	87.20	348.60	11.00	 8.60
2009_02_22 00:37:46	34.90	30.10	31.50	87.20	360.00	10.00	 6.80
2009_02_22 00:44:01	34.90	30.10	31.40	87.00	283.40	12.00	 8.20
2009_02_22 00:50:16	35.00	30.10	30.80	84.20	353.60	12.00	 8.80
2009_02_22 00:56:30	35.10	30.10	31.20	85.40	355.00	12.00	 9.60
2009_02_22 01:02:45	35.00	30.10	31.10	85.60	357.00	12.00	 9.00
2009_02_22 01:09:00	35.00	30.10	31.10	85.60	344.40	11.00	 9.20
2009_02_22 01:15:14	35.20	30.10	31.70	87.20	342.60	11.00	 9.60
2009_02_22 01:21:28	35.00	30.10	30.40	83.00	341.80	12.00	10.60
2009_02_22 01:27:43	35.00	30.10	30.80	84.40	334.20	13.00	10.40
2009_02_22 01:33:58	35.00	30.10	30.00	81.80	331.60	11.00	 8.00
2009_02_22 01:40:13	34.80	30.10	30.20	83.00	331.00	10.00	 5.80
2009_02_22 01:46:27	34.70	30.10	30.60	84.80	319.60	 9.00	 6.20
2009_02_22 01:52:41	34.70	30.10	31.00	86.40	334.00	10.00	 9.20
2009_02_22 01:58:56	34.70	30.10	30.60	84.60	330.80	10.00	 6.60
2009_02_22 02:05:11	34.80	30.10	30.80	85.20	329.60	10.00	 8.20
2009_02_22 02:11:25	34.70	30.10	30.10	83.00	312.60	11.00	 8.00
2009_02_22 02:17:39	34.50	30.10	30.60	85.40	321.20	12.00	 9.00
2009_02_22 02:23:54	34.20	30.10	30.00	84.40	323.20	12.00	 6.80
2009_02_22 02:30:08	34.10	30.10	30.60	87.00	328.00	12.00	 6.40
2009_02_22 02:36:25	34.10	30.10	30.60	86.80	315.20	11.00	 8.00
2009_02_22 02:42:40	34.40	30.10	30.60	85.80	307.80	13.00	10.40
2009_02_22 02:48:54	34.60	30.10	30.40	84.60	303.60	13.00	10.80
2009_02_22 02:55:09	34.30	30.10	29.90	83.40	297.00	13.00	 8.60
2009_02_22 03:01:23	34.00	30.10	29.80	84.20	321.00	11.00	 6.00
2009_02_22 03:07:38	34.10	30.10	30.60	87.00	331.40	 9.00	 6.60
2009_02_22 03:13:53	34.10	30.10	30.40	86.00	334.00	 9.00	 6.80
2009_02_22 03:20:07	34.10	30.10	30.30	85.80	309.60	13.00	10.80
2009_02_22 03:26:22	34.30	30.10	30.80	87.00	299.20	15.00	13.00
2009_02_22 03:32:37	34.30	30.10	30.40	85.40	303.00	14.00	12.20
2009_02_22 03:38:51	34.10	30.10	30.40	86.20	308.80	16.00	12.80
2009_02_22 03:45:06	34.10	30.10	30.70	87.40	315.40	14.00	11.80
2009_02_22 03:51:24	34.00	30.10	30.20	85.60	321.40	13.00	10.60
2009_02_22 03:57:38	33.90	30.10	29.50	83.60	304.20	13.00	11.00
2009_02_22 04:03:53	33.80	30.10	29.30	83.40	305.00	13.00	 6.80
2009_02_22 04:10:08	33.80	30.10	29.30	83.40	305.40	10.00	 8.60
2009_02_22 04:16:23	33.80	30.10	30.00	85.60	301.00	12.00	10.80
2009_02_22 04:22:38	33.80	30.10	30.10	86.00	294.40	13.00	11.20
2009_02_22 04:28:52	33.80	30.10	30.00	85.80	313.00	14.00	11.40
2009_02_22 04:35:07	33.80	30.10	30.10	86.00	304.00	14.00	10.80
2009_02_22 04:41:22	33.70	30.10	29.90	85.80	305.60	13.00	 9.80
2009_02_22 04:47:37	33.70	30.10	30.10	86.40	303.60	12.00	10.20
2009_02_22 04:53:51	33.80	30.10	30.10	86.40	310.60	13.00	12.00
2009_02_22 05:01:06	33.60	30.10	29.80	85.60	311.40	16.00	12.20
2009_02_22 05:07:21	33.70	30.10	30.10	86.60	304.60	15.00	11.00
2009_02_22 05:13:36	33.50	30.10	30.00	86.60	316.00	14.00	12.00
2009_02_22 05:19:51	33.50	30.10	29.70	85.80	338.60	14.00	10.20
2009_02_22 05:26:06	33.40	30.10	29.90	86.60	342.60	13.00	10.60
2009_02_22 05:32:21	33.20	30.10	29.50	85.80	336.60	11.00	10.20
2009_02_22 05:38:36	33.20	30.10	29.60	86.60	329.60	11.00	 7.40
2009_02_22 05:44:50	33.20	30.10	29.70	86.60	331.00	10.00	 8.60
2009_02_22 05:51:07	33.20	30.10	29.80	87.20	318.40	11.00	 8.00
2009_02_22 05:57:22	33.20	30.10	29.60	86.20	321.80	12.00	 9.20
2009_02_22 06:03:36	33.20	30.10	29.90	87.60	327.00	13.00	10.60
2009_02_22 06:09:51	33.10	30.10	29.70	86.80	331.00	16.00	10.80
2009_02_22 06:16:06	33.40	30.10	30.00	87.40	302.40	16.00	12.00
2009_02_22 06:22:22	33.40	30.10	29.70	85.80	298.20	16.00	12.60
2009_02_22 06:28:37	33.40	30.10	30.10	87.20	296.20	16.00	12.60
2009_02_22 06:34:52	33.20	30.10	29.80	87.00	301.40	15.00	12.40
2009_02_22 06:42:07	33.20	30.10	29.50	86.00	298.20	18.00	14.00
2009_02_22 06:48:22	33.20	30.10	29.90	87.40	309.20	18.00	13.40
2009_02_22 06:54:38	33.20	30.10	29.40	85.60	329.00	17.00	13.60
2009_02_22 07:00:53	32.90	30.10	29.00	85.40	335.20	17.00	 8.00
2009_02_22 07:08:08	32.80	30.10	29.30	86.60	325.60	12.00	 8.40
2009_02_22 07:14:23	32.90	30.10	29.80	88.20	317.20	15.00	11.00
2009_02_22 07:20:38	32.90	30.10	29.70	87.80	315.00	14.00	11.20
2009_02_22 07:26:54	32.90	30.10	29.90	88.60	324.60	18.00	14.40
2009_02_22 07:33:09	32.90	30.10	30.30	90.00	349.00	17.00	10.60
2009_02_22 07:39:24	32.70	30.10	30.00	89.80	278.80	13.00	 8.20
2009_02_22 07:45:39	32.70	30.10	30.00	89.60	278.80	13.00	 5.00
2009_02_22 07:51:55	32.80	30.10	29.80	88.60	324.20	10.00	 6.80
2009_02_22 07:58:10	33.00	30.10	29.40	86.20	328.60	11.00	 7.80
2009_02_22 08:04:25	33.10	30.10	29.30	85.60	334.20	11.00	 8.80
2009_02_22 08:10:40	33.10	30.10	29.30	85.60	341.80	11.00	 7.20
2009_02_22 08:16:56	32.90	30.10	28.90	85.00	333.00	 9.00	 6.20
2009_02_22 08:23:16	32.90	30.10	29.10	85.60	330.00	10.00	 6.00
2009_02_22 08:29:31	33.10	30.10	29.50	86.20	328.40	10.00	 7.60
2009_02_22 08:35:46	33.20	30.10	29.40	85.80	312.20	12.00	10.20
2009_02_22 08:43:06	33.20	30.10	29.10	84.80	299.80	12.00	 8.80
2009_02_22 08:49:21	33.40	30.10	29.20	84.40	300.40	13.00	10.00
2009_02_22 08:55:36	33.40	30.10	29.20	84.20	316.60	13.00	 7.80
2009_02_22 09:01:52	33.50	30.10	29.10	83.80	333.40	11.00	 8.40
2009_02_22 09:08:12	33.40	30.10	29.30	84.80	313.20	11.00	 9.00
2009_02_22 09:14:29	33.20	30.10	29.00	84.40	315.80	13.00	11.00
2009_02_22 09:20:45	33.30	30.10	28.70	83.20	311.20	13.00	10.40
2009_02_22 09:27:00	33.50	30.10	28.70	82.20	300.40	15.00	12.00
2009_02_22 09:33:14	33.60	30.10	28.90	82.60	307.60	15.00	10.80
2009_02_22 09:39:29	33.60	30.10	28.70	82.00	305.20	14.00	10.60
2009_02_22 09:45:44	33.50	30.10	29.00	83.40	304.40	14.00	10.40
2009_02_22 09:52:02	33.60	30.10	29.60	85.00	315.00	13.00	10.80
2009_02_22 09:58:17	33.50	30.10	29.40	84.80	308.00	13.00	 9.80
2009_02_22 10:04:33	33.50	30.10	29.30	84.20	307.40	14.00	 9.60
2009_02_22 10:10:48	33.60	30.10	30.10	86.80	309.40	14.00	10.60
2009_02_22 10:17:03	33.90	30.10	29.70	84.40	311.20	13.00	 9.60
2009_02_22 10:23:18	34.10	30.10	29.70	83.40	313.80	12.00	 8.80
2009_02_22 10:29:37	34.30	30.10	30.10	84.60	333.80	12.00	 7.00
2009_02_22 10:35:53	34.40	30.10	30.10	84.20	319.20	11.00	 7.80
2009_02_22 10:42:08	34.40	30.10	29.70	82.60	310.60	11.00	 8.60
2009_02_22 10:48:24	34.70	30.10	30.00	82.80	315.20	11.00	 9.40
2009_02_22 10:54:40	34.60	30.10	29.20	80.20	291.20	12.00	 8.20
2009_02_22 11:00:55	34.90	30.10	29.10	79.20	284.00	13.00	10.00
2009_02_22 11:07:11	35.30	30.10	28.80	77.20	295.60	12.00	 9.60
2009_02_22 11:13:26	35.50	30.10	28.70	76.20	305.00	11.00	 5.80
2009_02_22 11:19:42	35.60	30.10	28.70	75.60	324.20	 9.00	 4.00
2009_02_22 11:25:57	35.90	30.10	28.70	74.80	331.60	 6.00	 4.00
2009_02_22 11:32:13	36.00	30.10	28.70	74.60	326.00	 6.00	 3.00
2009_02_22 11:38:28	36.20	30.10	28.80	74.40	317.00	 6.00	 2.60
2009_02_22 11:44:43	36.30	30.10	28.80	73.80	322.40	 7.00	 5.60
2009_02_22 11:50:58	36.50	30.10	29.50	75.60	325.40	10.00	 6.80
2009_02_22 11:57:13	36.50	30.10	29.60	75.60	334.20	10.00	 7.40
2009_02_22 12:03:29	36.70	30.10	29.60	75.20	338.00	 7.00	 4.60
2009_02_22 12:09:44	36.90	30.10	29.70	75.00	345.40	 6.00	 3.60
2009_02_22 12:15:59	37.10	30.10	30.50	76.60	355.00	 5.00	 3.80
2009_02_22 12:22:20	37.00	30.10	30.90	78.40	23.80	 6.00	 4.60
2009_02_22 12:28:35	36.70	30.10	30.70	78.60	49.40	 6.00	 4.60
2009_02_22 12:34:52	36.40	30.10	30.50	79.00	49.40	 6.00	 5.20
2009_02_22 12:41:18	36.20	30.10	30.70	80.40	48.00	 6.00	 5.40
2009_02_22 12:47:34	36.20	30.10	30.70	80.20	42.00	 6.00	 5.20
2009_02_22 12:53:49	36.30	30.10	31.10	81.40	40.00	 7.00	 5.60
2009_02_22 13:00:07	36.30	30.10	30.80	80.20	30.00	 7.00	 4.60
2009_02_22 13:06:27	36.50	30.00	31.20	80.80	15.20	 6.00	 4.60
2009_02_22 13:12:49	36.80	30.00	31.60	81.40	 5.80	 7.00	 5.80
2009_02_22 13:19:04	37.00	30.00	32.10	82.20	12.00	 7.00	 5.60
2009_02_22 13:25:21	36.90	30.00	32.30	83.20	25.60	 7.00	 6.00
2009_02_22 13:31:40	36.90	30.00	32.10	82.80	35.00	 8.00	 6.20
2009_02_22 13:37:55	36.80	30.00	32.20	83.20	31.20	 7.00	 6.00
2009_02_22 13:44:11	36.90	30.00	32.40	83.60	37.80	 7.00	 5.20
2009_02_22 13:50:26	37.00	30.00	32.30	83.00	37.80	 7.00	 6.00
2009_02_22 13:56:47	37.00	30.00	32.40	83.40	53.20	 7.00	 5.60
2009_02_22 14:03:04	37.20	30.00	31.90	81.20	53.40	 6.00	 5.00
2009_02_22 14:09:21	37.30	30.00	31.60	79.60	55.00	 6.00	 3.40
2009_02_22 14:15:37	37.60	30.00	32.20	80.60	152.20	 5.00	 3.80
2009_02_22 14:22:01	37.90	30.00	32.40	80.40	182.20	 5.00	 3.60
2009_02_22 14:28:20	38.00	30.00	32.20	79.20	184.00	 5.00	 3.80
2009_02_22 14:34:39	38.20	30.00	32.60	80.00	195.00	 4.00	 3.40
2009_02_22 14:40:54	38.00	30.00	32.30	79.80	203.00	 4.00	 2.80
2009_02_22 14:47:09	38.20	30.00	32.40	79.60	203.00	 3.00	 1.80
2009_02_22 14:53:30	38.40	30.00	32.70	79.60	203.00	 2.00	 0.20
2009_02_22 14:59:45	38.80	30.00	33.50	81.00	203.00	 2.00	 0.60
2009_02_22 15:06:07	38.60	30.00	32.40	78.40	203.00	 2.00	 1.40
2009_02_22 15:12:22	38.50	30.00	32.20	78.00	203.00	 2.00	 1.20
2009_02_22 15:18:38	38.60	30.00	32.60	78.80	249.60	 3.00	 2.60
2009_02_22 15:24:53	38.60	30.00	33.70	82.20	261.00	 3.00	 1.40
2009_02_22 15:31:09	38.40	30.00	31.90	77.20	261.00	 4.00	 0.80
2009_02_22 15:37:29	38.30	30.00	32.40	79.00	261.00	 3.00	 2.40
2009_02_22 15:43:44	38.30	30.00	33.80	83.80	261.00	 3.00	 2.00
2009_02_22 15:50:02	38.30	30.00	34.00	84.20	261.00	 3.00	 1.80
2009_02_22 16:02:33	38.30	30.00	33.70	83.20	261.00	 1.00	 0.00
2009_02_22 16:08:49	38.30	30.00	33.00	81.00	261.00	 3.00	 1.80
2009_02_22 16:15:04	38.30	30.00	33.30	82.00	261.00	 3.00	 1.60
2009_02_22 16:21:22	38.30	30.00	33.80	83.80	261.00	 3.00	 2.00
2009_02_22 16:27:40	38.30	30.00	32.70	80.00	261.00	 3.00	 1.40
2009_02_22 16:33:56	38.40	30.00	32.70	80.00	261.00	 2.00	 0.60
2009_02_22 16:40:11	38.30	30.00	34.60	86.40	261.00	 4.00	 3.00
2009_02_22 16:46:28	38.20	30.00	35.10	88.60	261.00	 3.00	 3.00
2009_02_22 16:52:43	38.20	30.00	34.90	87.60	104.20	 3.00	 2.60
2009_02_22 16:58:59	38.20	30.00	34.20	85.40	144.20	 5.00	 4.80
2009_02_22 17:05:16	38.40	30.00	34.70	86.40	149.60	 5.00	 3.40
2009_02_22 17:11:31	38.50	30.00	35.40	88.60	146.00	 5.00	 3.40
2009_02_22 17:17:51	38.50	30.00	35.40	88.60	146.80	 4.00	 3.40
2009_02_22 17:24:07	38.40	30.00	35.10	87.80	148.00	 4.00	 3.00
2009_02_22 17:30:26	38.30	30.00	35.30	89.00	147.00	 4.00	 4.00
2009_02_22 17:36:42	38.50	30.00	36.30	91.60	138.40	 4.00	 2.60
2009_02_22 17:42:56	38.40	30.00	35.80	90.40	119.00	 4.00	 2.20
2009_02_22 17:49:12	38.30	30.00	35.80	90.80	119.00	 3.00	 2.80
2009_02_22 17:55:27	38.20	30.00	35.60	90.40	102.40	 5.00	 4.00
2009_02_22 18:01:42	38.20	30.00	35.70	90.60	118.20	 5.00	 4.00
2009_02_22 18:07:58	38.30	30.00	35.10	87.80	125.60	 4.00	 2.60
2009_02_22 18:14:13	38.50	30.00	36.40	92.00	123.00	 4.00	 2.40
2009_02_22 18:20:29	38.30	30.00	36.00	91.40	123.00	 3.00	 1.60
2009_02_22 18:26:44	38.10	30.00	36.30	92.80	122.80	 3.00	 2.60
2009_02_22 18:33:00	38.00	30.00	36.10	92.80	122.60	 3.00	 1.20
2009_02_22 18:39:15	38.00	30.00	36.00	92.40	210.60	 5.00	 3.80
2009_02_22 18:45:31	38.00	30.00	36.10	92.80	324.40	 5.00	 4.40
2009_02_22 18:51:46	38.00	30.00	35.60	91.00	321.20	 5.00	 3.80
2009_02_22 18:58:01	38.00	30.00	35.50	90.60	321.00	 4.00	 3.00
2009_02_22 19:04:17	38.00	30.00	36.00	92.20	292.80	 5.00	 4.20
2009_02_22 19:10:36	38.00	30.00	35.60	91.00	292.00	 5.00	 2.80
2009_02_22 19:16:52	38.20	30.00	32.90	81.00	292.00	 3.00	 0.60
2009_02_22 19:35:41	39.10	30.00	32.10	76.00	292.60	 3.00	 1.80
